,Maior65Anos,Conjuge,Dependentes,MesesDeContrato,TelefoneFixo,VariasLinhasTelefonicas,ServicoDeInternet,SegurancaOnline,BackupOnline,SeguroNoDispositivo,SuporteTecnico,TVaCabo,StreamingDeFilmes,TipoDeContrato,PagamentoOnline,FormaDePagamento,ContaMensal,Churn
1392,0,Sim,Sim,33,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,CartaoDeCredito,20.1,Nao
1393,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.35,Nao
1394,0,Sim,Sim,62,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,UmAno,Sim,ChequeDigital,110.8,Nao
1395,0,Sim,Nao,41,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,73.0,Sim
1396,0,Nao,Nao,64,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,CartaoDeCredito,100.05,Sim
1397,0,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,82.85,Nao
1398,0,Nao,Nao,24,Sim,Sim,FibraOptica,Sim,Nao,Nao,Sim,Nao,Nao,Mensalmente,Sim,ChequeDigital,84.35,Nao
1399,0,Sim,Sim,14,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,19.55,Nao
1400,0,Nao,Sim,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.95,Nao
1401,1,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,99.8,Sim
1402,0,Nao,Sim,18,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,35.0,Sim
1403,0,Nao,Nao,8,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,66.25,Nao
1404,0,Nao,Nao,35,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,23.3,Nao
1405,0,Nao,Nao,1,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,76.0,Sim
1406,0,Nao,Sim,66,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,CartaoDeCredito,25.3,Nao
1407,0,Nao,Sim,8,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Sim,Nao,Sim,DoisAnos,Sim,ChequePapel,44.55,Nao
1408,0,Sim,Nao,71,Sim,Sim,FibraOptica,Sim,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,CartaoDeCredito,104.1,Nao
1409,0,Sim,Sim,43,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Nao,Sim,Mensalmente,Sim,DebitoEmConta,92.55,Nao
1410,1,Nao,Nao,2,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,93.85,Sim
1411,1,Nao,Nao,29,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,101.45,Nao
1412,0,Sim,Nao,15,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,84.3,Sim
1413,0,Sim,Sim,65,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Nao,Nao,DoisAnos,Nao,CartaoDeCredito,94.55,Nao
1414,0,Nao,Nao,35,Sim,Sim,FibraOptica,Nao,Nao,Sim,Sim,Sim,Nao,Mensalmente,Nao,ChequeDigital,95.5,Nao
1415,0,Nao,Nao,64,Sim,Nao,FibraOptica,Sim,Sim,Nao,Nao,Sim,Sim,UmAno,Sim,CartaoDeCredito,100.3,Nao
1416,0,Sim,Sim,58,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,55.5,Nao
1417,1,Nao,Nao,18,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,49.85,Nao
1418,0,Sim,Sim,67,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,DebitoEmConta,89.55,Nao
1419,0,Sim,Sim,63,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,19.15,Nao
1420,0,Sim,Nao,60,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,99.8,Nao
1421,1,Nao,Nao,9,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,84.4,Sim
1422,0,Sim,Sim,70,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,113.05,Nao
1423,0,Sim,Nao,15,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,101.1,Sim
1424,0,Nao,Sim,48,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,19.95,Nao
1425,0,Sim,Nao,12,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Sim,Sim,Mensalmente,Sim,ChequeDigital,74.15,Nao
1426,1,Sim,Nao,71,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Nao,Nao,UmAno,Sim,ChequeDigital,92.0,Nao
1427,1,Nao,Nao,44,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,73.85,Nao
1428,0,Nao,Nao,1,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,50.45,Sim
1429,0,Sim,Sim,45,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,24.45,Nao
1430,0,Nao,Nao,23,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,CartaoDeCredito,24.8,Nao
1431,0,Sim,Nao,43,Sim,Sim,DSL,Nao,Nao,Nao,Sim,Sim,Nao,UmAno,Sim,DebitoEmConta,64.85,Nao
1432,0,Nao,Nao,35,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,DebitoEmConta,20.75,Nao
1433,0,Sim,Nao,9,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Sim,Nao,Mensalmente,Sim,ChequePapel,68.95,Nao
1434,0,Nao,Nao,12,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Sim,Sim,Mensalmente,Sim,ChequePapel,99.95,Sim
1435,1,Sim,Nao,65,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,109.4,Nao
1436,0,Nao,Nao,2,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,91.4,Sim
1437,0,Nao,Nao,27,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,49.0,Nao
1438,0,Nao,Nao,40,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Nao,Nao,UmAno,Sim,ChequePapel,50.25,Nao
1439,1,Nao,Nao,5,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,75.55,Sim
1440,0,Sim,Sim,8,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,CartaoDeCredito,19.9,Nao
1441,1,Sim,Nao,58,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,UmAno,Sim,DebitoEmConta,97.8,Nao
1442,0,Sim,Sim,52,Sim,Nao,FibraOptica,Sim,Nao,Sim,Nao,Sim,Sim,UmAno,Nao,ChequeDigital,100.3,Nao
1443,0,Sim,Nao,3,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Nao,Nao,Mensalmente,Sim,ChequePapel,55.8,Nao
1444,0,Nao,Sim,41,Sim,Nao,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,ChequeDigital,111.15,Nao
1445,0,Nao,Nao,20,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Sim,Sim,Mensalmente,Sim,ChequePapel,98.55,Nao
1446,0,Nao,Sim,1,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,50.05,Nao
1447,0,Nao,Sim,4,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Nao,CartaoDeCredito,80.8,Sim
1448,0,Nao,Nao,23,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequeDigital,20.85,Nao
1449,1,Nao,Nao,6,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,DebitoEmConta,19.5,Nao
1450,0,Sim,Sim,8,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,19.35,Nao
1451,0,Nao,Nao,18,Sim,Sim,DSL,Sim,Nao,Sim,Nao,Sim,Nao,Mensalmente,Nao,ChequePapel,69.5,Nao
1452,1,Nao,Nao,52,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,48.8,Nao
1453,0,Nao,Nao,31,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,94.5,Nao
1454,0,Sim,Sim,29,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,20.65,Nao
1455,0,Sim,Nao,36,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Nao,Sim,DoisAnos,Sim,CartaoDeCredito,106.05,Nao
1456,0,Sim,Nao,16,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,100.0,Sim
1457,0,Sim,Nao,42,Sim,Sim,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,UmAno,Sim,ChequeDigital,108.3,Nao
1458,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequeDigital,20.55,Sim
1459,0,Nao,Nao,60,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,ChequeDigital,99.65,Nao
1460,0,Nao,Nao,5,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,85.3,Sim
1461,0,Sim,Nao,22,Sim,Sim,FibraOptica,Sim,Nao,Nao,Sim,Sim,Nao,Mensalmente,Nao,CartaoDeCredito,95.9,Nao
1462,0,Sim,Nao,36,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,20.0,Nao
1463,0,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,70.4,Sim
1464,0,Nao,Nao,9,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Sim,Mensalmente,Nao,ChequePapel,64.95,Nao
1465,0,Sim,Sim,1,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,CartaoDeCredito,74.6,Nao
1466,0,Sim,Sim,12,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,49.2,Nao
1467,0,Nao,Nao,23,Sim,Sim,DSL,Nao,Nao,Nao,Sim,Sim,Sim,UmAno,Sim,ChequePapel,73.75,Nao
1468,0,Nao,Nao,62,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Nao,Sim,UmAno,Sim,DebitoEmConta,92.3,Nao
1469,0,Nao,Nao,37,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Sim,Sim,Mensalmente,Nao,DebitoEmConta,98.8,Sim
1470,0,Nao,Nao,8,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.2,Nao
1471,0,Sim,Nao,31,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Nao,Mensalmente,Nao,CartaoDeCredito,88.65,Nao
1472,0,Sim,Sim,13,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,74.4,Sim
1473,0,Nao,Nao,24,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,98.75,Sim
1474,0,Sim,Sim,45,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Nao,Sim,Mensalmente,Sim,DebitoEmConta,95.95,Nao
1475,1,Sim,Nao,69,Sim,Sim,FibraOptica,Nao,Sim,Nao,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,105.4,Nao
1476,0,Nao,Nao,2,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.25,Nao
1477,0,Sim,Sim,61,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,106.0,Sim
1478,0,Nao,Nao,41,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,104.7,Sim
1479,0,Nao,Nao,44,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,49.05,Nao
1480,0,Nao,Nao,39,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Nao,Nao,UmAno,Nao,ChequePapel,35.55,Nao
1481,0,Sim,Sim,72,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,65.1,Nao
1482,1,Nao,Nao,13,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,96.85,Nao
1483,0,Sim,Sim,51,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Sim,UmAno,Sim,CartaoDeCredito,69.75,Nao
1484,1,Sim,Nao,71,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,ChequeDigital,99.2,Nao
1485,1,Nao,Nao,22,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,96.7,Sim
1486,0,Nao,Nao,2,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,55.05,Sim
1487,0,Nao,Nao,56,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,106.8,Nao
1488,0,Nao,Nao,1,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,51.25,Nao
1489,0,Sim,Sim,23,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,UmAno,Sim,ChequePapel,57.75,Nao
1490,1,Sim,Nao,66,Sim,Sim,DSL,Nao,Sim,Sim,Nao,Sim,Nao,UmAno,Sim,DebitoEmConta,70.85,Nao
1491,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.55,Nao
1492,1,Nao,Nao,19,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,88.2,Sim
1493,0,Nao,Nao,11,Sim,Nao,FibraOptica,Sim,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,79.5,Nao
1494,0,Sim,Sim,8,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Sim,ChequePapel,19.75,Sim
1495,0,Sim,Sim,52,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Nao,Sim,Mensalmente,Nao,DebitoEmConta,98.15,Nao
1496,0,Nao,Nao,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequeDigital,20.25,Nao
1497,0,Sim,Sim,51,Sim,Nao,FibraOptica,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,79.15,Nao
1498,1,Nao,Nao,15,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,75.65,Sim
1499,1,Sim,Nao,64,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,94.25,Nao
1500,0,Nao,Nao,37,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Nao,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,40.2,Nao
1501,0,Nao,Nao,13,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,19.95,Nao
1502,0,Sim,Nao,49,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Nao,UmAno,Sim,ChequeDigital,55.35,Nao
1503,1,Nao,Nao,45,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,DebitoEmConta,102.15,Nao
1504,0,Nao,Nao,18,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,71.1,Nao
1505,1,Nao,Nao,1,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,74.7,Sim
1506,0,Sim,Nao,68,Nao,SemServicoTelefonico,DSL,Sim,Nao,Sim,Nao,Sim,Sim,DoisAnos,Sim,DebitoEmConta,54.1,Nao
1507,0,Nao,Nao,54,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,19.65,Nao
1508,1,Sim,Sim,23,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Nao,Sim,Mensalmente,Sim,DebitoEmConta,88.45,Nao
1509,0,Nao,Nao,17,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,76.65,Sim
1510,0,Sim,Nao,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,DoisAnos,Nao,CartaoDeCredito,80.4,Nao
1511,0,Sim,Sim,67,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,DebitoEmConta,19.25,Nao
1512,0,Sim,Sim,14,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,84.8,Nao
1513,1,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,25.8,Sim
1514,0,Nao,Sim,63,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,19.5,Nao
1515,0,Nao,Nao,41,Sim,Sim,DSL,Nao,Nao,Sim,Sim,Nao,Sim,UmAno,Sim,ChequeDigital,68.6,Nao
1516,0,Sim,Nao,17,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Nao,ChequeDigital,92.6,Nao
1517,0,Sim,Nao,56,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,100.55,Nao
1518,0,Nao,Nao,5,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,CartaoDeCredito,20.55,Nao
1519,0,Nao,Nao,2,Nao,SemServicoTelefonico,DSL,Sim,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,42.6,Sim
1520,0,Sim,Nao,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,19.6,Nao
1521,0,Nao,Nao,37,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Nao,UmAno,Nao,ChequeDigital,67.45,Nao
1522,0,Nao,Nao,29,Sim,Nao,DSL,Sim,Sim,Sim,Nao,Nao,Sim,Mensalmente,Sim,DebitoEmConta,68.85,Sim
1523,0,Nao,Nao,8,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,43.55,Nao
1524,0,Nao,Nao,63,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,109.85,Nao
1525,0,Sim,Sim,7,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.65,Nao
1526,0,Nao,Nao,3,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Nao,ChequeDigital,95.4,Nao
1527,0,Sim,Sim,72,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,21.0,Nao
1528,0,Nao,Nao,19,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,56.2,Nao
1529,0,Sim,Nao,59,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,18.4,Nao
1530,0,Sim,Sim,2,Sim,Nao,FibraOptica,Nao,Nao,Sim,Sim,Nao,Sim,Mensalmente,Nao,CartaoDeCredito,90.0,Sim
1531,0,Sim,Sim,35,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequeDigital,25.75,Nao
1532,0,Nao,Nao,14,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,CartaoDeCredito,19.6,Nao
1533,0,Nao,Nao,14,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,75.35,Sim
1534,0,Sim,Sim,69,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,19.8,Nao
1535,1,Sim,Nao,7,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Mensalmente,Nao,ChequeDigital,64.2,Nao
1536,0,Sim,Sim,69,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Nao,DoisAnos,Sim,DebitoEmConta,75.75,Nao
1537,0,Sim,Sim,72,Sim,Sim,DSL,Nao,Sim,Nao,Sim,Sim,Sim,DoisAnos,Sim,ChequeDigital,78.95,Nao
1538,0,Nao,Nao,8,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Nao,ChequeDigital,100.85,Sim
1539,0,Sim,Sim,4,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,50.3,Nao
1540,0,Sim,Sim,63,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,80.3,Nao
1541,0,Nao,Nao,72,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,19.85,Nao
1542,0,Nao,Nao,46,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequeDigital,21.1,Nao
1543,0,Sim,Nao,5,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,69.95,Sim
1544,0,Sim,Nao,30,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,50.0,Nao
